"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:53:09","2019-03-31","11:53:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","3","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:53:09","2019-03-31","11:53:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","3","","","","","","","","","","","","","","","Stereotypic","Cribbing","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:53:09","2019-03-31","11:53:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","3","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:53:09","2019-03-31","11:53:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","3","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:53:09","2019-03-31","11:53:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","3","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:54:09","2019-03-31","11:54:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:54:09","2019-03-31","11:54:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:54:09","2019-03-31","11:54:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:54:09","2019-03-31","11:54:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:54:09","2019-03-31","11:54:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:55:09","2019-03-31","11:55:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:55:09","2019-03-31","11:55:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:55:09","2019-03-31","11:55:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:55:09","2019-03-31","11:55:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:55:09","2019-03-31","11:55:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:56:09","2019-03-31","11:56:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","6","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:56:09","2019-03-31","11:56:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","6","","","","","","","","","","","","","","","Stereotypic","Cribbing","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:56:09","2019-03-31","11:56:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","6","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:56:09","2019-03-31","11:56:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","6","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:56:09","2019-03-31","11:56:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","6","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:57:09","2019-03-31","11:57:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","7","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:57:09","2019-03-31","11:57:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","7","","","","","","","","","","","","","","","Stereotypic","Cribbing","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:57:09","2019-03-31","11:57:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","7","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:57:09","2019-03-31","11:57:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","7","","","","","","","","","","","","","Exploratory & Feeding","Grazing","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:57:09","2019-03-31","11:57:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","7","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:58:09","2019-03-31","11:58:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","8","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:58:09","2019-03-31","11:58:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","8","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:58:09","2019-03-31","11:58:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","8","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:58:09","2019-03-31","11:58:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","8","","","","","","","","","","","","","Exploratory & Feeding","Grazing","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:58:09","2019-03-31","11:58:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","8","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:59:09","2019-03-31","11:59:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","9","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:59:09","2019-03-31","11:59:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","9","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:59:09","2019-03-31","11:59:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:59:09","2019-03-31","11:59:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","9","","","","","","","","","","","","","Exploratory & Feeding","Grazing","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 11:59:09","2019-03-31","11:59:09","2019","3","11","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","9","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:00:09","2019-03-31","12:00:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","10","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:00:09","2019-03-31","12:00:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","10","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:00:09","2019-03-31","12:00:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:00:09","2019-03-31","12:00:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","10","","","","","","","","","","","","","Exploratory & Feeding","Grazing","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:00:09","2019-03-31","12:00:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","10","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:01:09","2019-03-31","12:01:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","11","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:01:09","2019-03-31","12:01:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","11","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:01:09","2019-03-31","12:01:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:01:09","2019-03-31","12:01:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","11","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:01:09","2019-03-31","12:01:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","11","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:02:09","2019-03-31","12:02:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","12","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:02:09","2019-03-31","12:02:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","12","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:02:09","2019-03-31","12:02:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:02:09","2019-03-31","12:02:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","12","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:02:09","2019-03-31","12:02:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","12","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:03:09","2019-03-31","12:03:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","13","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:03:09","2019-03-31","12:03:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","13","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:03:09","2019-03-31","12:03:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","13","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:03:09","2019-03-31","12:03:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Pumpkin","13","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:03:09","2019-03-31","12:03:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Rembrandt","13","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:04:09","2019-03-31","12:04:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Alex","14","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:04:09","2019-03-31","12:04:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Kuzko","14","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"571","Llama/Alpaca","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-31 11:50:09","2019-03-31 12:05:09","2019-03-31 12:04:09","2019-03-31","12:04:09","2019","3","12","Rembrandt,Oakley,Pumpkin,Kuzko,Alex","15.00","","600x600","","Interval","Oakley","14","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
